Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Data Type Level-1,Sensor Identifier,Ephemeris Type,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_L1TP_090084_19871223_20170210_01_T1,LT50900841987357ASA00,1987/12/23,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/10,1987:357:23:18:45.0965000,1987:357:23:19:11.8100000,ASA,DAY,29,32,67,4,4.851,3.437,3.424,N,,9,N,LPGS_12.8.3,FULL,53.38475417,83.1828917,TM_L1TP,TM,DEFINITIVE,7231,8051,7231,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19871001_19871231_01.03,34°36'33.34"S,149°50'25.37"E,33°40'19.02"S,149°04'45.95"E,33°57'30.17"S,151°02'52.91"E,35°14'56.58"S,148°36'53.42"E,35°32'26.95"S,150°37'11.03"E,-34.60926,149.84038,-33.67195,149.07943,-33.95838,151.04803,-35.24905,148.61484,-35.54082,150.61973,LT05_L1TP_090084_19871223_20170210_01_T1,LT50900841987357ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987357ASA00
LT05_L1TP_090084_19871207_20170210_01_T1,LT50900841987341ASA00,1987/12/07,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/10,1987:341:23:18:29.9529400,1987:341:23:18:56.6646300,ASA,DAY,61,62,35,4,4.931,3.712,3.246,N,,9,N,LPGS_12.8.3,FULL,54.51399497,80.63976832,TM_L1TP,TM,PREDICTIVE,7231,8041,7231,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19871001_19871231_01.03,34°36'38.81"S,149°50'11.15"E,33°40'24.49"S,149°04'31.69"E,33°57'35.64"S,151°02'38.76"E,35°15'02.02"S,148°36'39.10"E,35°32'32.42"S,150°36'56.88"E,-34.61078,149.83643,-33.67347,149.07547,-33.9599,151.0441,-35.25056,148.61086,-35.54234,150.6158,LT05_L1TP_090084_19871207_20170210_01_T1,LT50900841987341ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987341ASA00
LT05_L1TP_090084_19871121_20170210_01_T1,LT50900841987325ASA00,1987/11/21,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/10,1987:325:23:18:16.5538100,1987:325:23:18:43.2632500,ASA,DAY,6,6,95,4,5.405,4.363,3.19,N,,9,N,LPGS_12.8.3,FULL,54.23609911,75.60798761,TM_L1TP,TM,DEFINITIVE,7241,8031,7241,8031,UTM,55,WGS84,WGS84,30,30,LT05CPF_19871001_19871231_01.03,34°36'47.41"S,149°49'16.72"E,33°40'33.10"S,149°03'37.22"E,33°57'44.24"S,151°01'44.47"E,35°15'10.62"S,148°35'44.56"E,35°32'41.06"S,150°36'02.48"E,-34.61317,149.82131,-33.67586,149.06034,-33.96229,151.02902,-35.25295,148.59571,-35.54474,150.60069,LT05_L1TP_090084_19871121_20170210_01_T1,LT50900841987325ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987325ASA00
LT05_L1TP_090084_19871105_20170210_01_T1,LT50900841987309ASA00,1987/11/05,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/10,1987:309:23:17:57.2251300,1987:309:23:18:23.9323100,ASA,DAY,50,51,81,4,4.594,3.292,3.205,N,,9,N,LPGS_12.8.3,FULL,52.23953317,69.35020696,TM_L1TP,TM,PREDICTIVE,7241,8051,7241,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19871001_19871231_01.03,34°36'40.32"S,149°49'39.18"E,33°40'26.00"S,149°03'59.72"E,33°57'37.15"S,151°02'06.83"E,35°15'03.53"S,148°36'07.13"E,35°32'33.94"S,150°36'24.91"E,-34.6112,149.82755,-33.67389,149.06659,-33.96032,151.03523,-35.25098,148.60198,-35.54276,150.60692,LT05_L1TP_090084_19871105_20170210_01_T1,LT50900841987309ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987309ASA00
LT05_L1TP_090084_19871020_20170210_01_T1,LT50900841987293ASA00,1987/10/20,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/10,1987:293:23:17:37.8912500,1987:293:23:18:04.5971300,ASA,DAY,45,47,33,4,4.3,3.213,2.857,N,,9,N,LPGS_12.8.3,FULL,48.57827353,63.23703245,TM_L1TP,TM,DEFINITIVE,7241,8061,7241,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19871001_19871231_01.03,34°36'48.67"S,149°49'41.52"E,33°40'34.32"S,149°04'01.99"E,33°57'45.50"S,151°02'09.28"E,35°15'11.88"S,148°36'09.32"E,35°32'42.32"S,150°36'27.32"E,-34.61352,149.8282,-33.6762,149.06722,-33.96264,151.03591,-35.2533,148.60259,-35.54509,150.60759,LT05_L1TP_090084_19871020_20170210_01_T1,LT50900841987293ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987293ASA00
LT05_L1TP_090084_19871004_20170211_01_T1,LT50900841987277ASA00,1987/10/04,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/11,1987:277:23:17:21.3710000,1987:277:23:17:48.0737500,ASA,DAY,50,49,73,4,4.784,3.451,3.313,N,,9,N,LPGS_12.8.3,FULL,43.68518653,58.04151584,TM_L1TP,TM,PREDICTIVE,7241,8081,7241,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19871001_19871231_01.03,34°36'22.21"S,149°48'50.72"E,33°40'07.90"S,149°03'11.41"E,33°57'19.01"S,151°01'18.08"E,35°14'45.46"S,148°35'18.96"E,35°32'15.83"S,150°35'36.31"E,-34.60617,149.81409,-33.66886,149.05317,-33.95528,151.02169,-35.24596,148.5886,-35.53773,150.59342,LT05_L1TP_090084_19871004_20170211_01_T1,LT50900841987277ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987277ASA00
LT05_L1TP_090084_19870918_20170211_01_T1,LT50900841987261ASA00,1987/09/18,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/11,1987:261:23:17:00.9611300,1987:261:23:17:27.6612500,ASA,DAY,0,0,193,4,4.3,2.887,3.187,N,,9,N,LPGS_12.8.3,FULL,38.15415669,53.81490921,TM_L1TP,TM,DEFINITIVE,7231,8071,7231,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19870701_19870930_01.03,34°36'37.30"S,149°48'31.32"E,33°40'22.98"S,149°02'51.90"E,33°57'34.13"S,151°00'58.93"E,35°15'00.50"S,148°34'59.30"E,35°32'30.91"S,150°35'17.02"E,-34.61036,149.8087,-33.67305,149.04775,-33.95948,151.01637,-35.25014,148.58314,-35.54192,150.58806,LT05_L1TP_090084_19870918_20170211_01_T1,LT50900841987261ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987261ASA00
LT05_L1TP_090084_19870902_20170211_01_T1,LT50900841987245ASA00,1987/09/02,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/11,1987:245:23:16:37.3231900,1987:245:23:17:04.0209400,ASA,DAY,40,39,129,4,4.366,3.007,3.166,N,,9,N,LPGS_12.8.3,FULL,32.60553201,50.35151475,TM_L1TP,TM,PREDICTIVE,7231,8061,7231,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19870701_19870930_01.03,34°36'20.52"S,149°48'49.36"E,33°40'06.24"S,149°03'10.04"E,33°57'17.32"S,151°01'16.72"E,35°14'43.80"S,148°35'17.63"E,35°32'14.14"S,150°35'34.94"E,-34.6057,149.81371,-33.6684,149.05279,-33.95481,151.02131,-35.2455,148.58823,-35.53726,150.59304,LT05_L1TP_090084_19870902_20170211_01_T1,LT50900841987245ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987245ASA00
LT05_L1GS_090084_19870817_20170211_01_T2,LT50900841987229ASA00,1987/08/17,LANDSAT_5,T2,1,SAM, 090, 084,2017/02/11,1987:229:23:16:11.2031900,1987:229:23:16:37.8986300,ASA,DAY,97,97,-1,-1,,,,N,,9,N,LPGS_12.8.3,FULL,27.5864893,47.37880692,TM_L1GS,TM,DEFINITIVE,7231,8051,7231,8051,UTM,55,WGS84,WGS84,30,30,LT05CPF_19870701_19870930_01.03,34°36'28.69"S,149°49'21.22"E,33°40'14.38"S,149°03'41.83"E,33°57'25.49"S,151°01'48.68"E,35°14'51.94"S,148°35'49.34"E,35°32'22.31"S,150°36'06.84"E,-34.60797,149.82256,-33.67066,149.06162,-33.95708,151.03019,-35.24776,148.59704,-35.53953,150.6019,LT05_L1GS_090084_19870817_20170211_01_T2,LT50900841987229ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987229ASA00
LT05_L1TP_090084_19870716_20170212_01_T1,LT50900841987197ASA00,1987/07/16,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/12,1987:197:23:15:16.2466900,1987:197:23:15:42.9368100,ASA,DAY,38,39,57,4,5.908,3.777,4.543,N,,9,N,LPGS_12.8.3,FULL,20.84527577,42.62730903,TM_L1TP,TM,DEFINITIVE,7241,8041,7241,8041,UTM,55,WGS84,WGS84,30,30,LT05CPF_19870701_19870930_01.03,34°36'54.68"S,149°50'25.76"E,33°40'40.33"S,149°04'46.20"E,33°57'51.55"S,151°02'53.63"E,35°15'17.86"S,148°36'53.46"E,35°32'48.34"S,150°37'11.60"E,-34.61519,149.84049,-33.67787,149.0795,-33.96432,151.04823,-35.25496,148.61485,-35.54676,150.61989,LT05_L1TP_090084_19870716_20170212_01_T1,LT50900841987197ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987197ASA00
LT05_L1TP_090084_19870529_20170212_01_T1,LT50900841987149ASA00,1987/05/29,LANDSAT_5,T1,1,SAM, 090, 084,2017/02/12,1987:149:23:14:16.3290600,1987:149:23:14:43.0120600,ASA,DAY,62,62,141,4,4.651,3.271,3.306,N,,9,N,LPGS_12.8.3,FULL,21.60197762,40.94861178,TM_L1TP,TM,PREDICTIVE,7231,8071,7231,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19870519_19870630_01.03,34°35'55.10"S,149°45'40.28"E,33°39'40.86"S,149°00'01.15"E,33°56'51.86"S,150°58'07.25"E,35°14'18.42"S,148°32'08.95"E,35°31'48.68"S,150°32'25.66"E,-34.59864,149.76119,-33.66135,149.00032,-33.94774,150.96868,-35.23845,148.53582,-35.53019,150.54046,LT05_L1TP_090084_19870529_20170212_01_T1,LT50900841987149ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841987149ASA00
