Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1GT_090084_20010831_20170203_01_T2,LE70900842001243ASA00,2001/08/31,LANDSAT_7,ON,T2,1,SAM, 090, 084,2017/02/03,2001:243:23:38:44.8181874,2001:243:23:39:11.8555625,ASA - Alice Springs  Austrailia,Day,98,98,-1,-1,,,,9,N,LPGS_12.8.3,FULL,35.51128577,44.84604901,NA,,ETM_L1GT,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,34°37'00.59"S,149°49'54.26"E,33°39'21.10"S,149°01'52.21"E,33°57'13.82"S,151°05'23.82"E,35°16'12.25"S,148°33'15.52"E,35°34'26.76"S,150°39'14.90"E,-34.61683,149.83174,-33.65586,149.03117,-33.95384,151.08995,-35.27007,148.55431,-35.5741,150.65414,LE07_L1GT_090084_20010831_20170203_01_T2,LE70900842001243ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001243ASA00
LE07_L1TP_090084_20010815_20170204_01_T1,LE70900842001227ASA00,2001/08/15,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/04,2001:227:23:38:54.1679999,2001:227:23:39:21.2029374,ASA - Alice Springs  Austrailia,Day,34,36,103,4,4.657,3.522,3.047,9,N,LPGS_12.8.3,FULL,30.48827887,42.05963657,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,34°37'00.55"S,149°50'31.42"E,33°39'20.34"S,149°02'23.42"E,33°57'13.57"S,151°05'58.06"E,35°16'12.40"S,148°33'51.19"E,35°34'27.70"S,150°39'53.71"E,-34.61682,149.84206,-33.65565,149.03984,-33.95377,151.09946,-35.27011,148.56422,-35.57436,150.66492,LE07_L1TP_090084_20010815_20170204_01_T1,LE70900842001227ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001227ASA00
LE07_L1TP_090084_20010730_20170204_01_T1,LE70900842001211EDC00,2001/07/30,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/04,2001:211:23:39:14.0267930,2001:211:23:39:41.0591055,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,13,13,185,4,4.518,3.251,3.138,9,N,LPGS_12.8.3,FULL,26.49290671,39.61527385,,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,34°36'43.20"S,149°47'40.56"E,33°38'54.96"S,148°59'32.28"E,33°56'48.48"S,151°03'08.64"E,35°16'00.84"S,148°30'56.16"E,35°34'15.96"S,150°37'00.84"E,-34.612,149.7946,-33.6486,148.9923,-33.9468,151.0524,-35.2669,148.5156,-35.5711,150.6169,LE07_L1TP_090084_20010730_20170204_01_T1,LE70900842001211EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001211EDC00
LE07_L1TP_090084_20010714_20170204_01_T1,LE70900842001195EDC00,2001/07/14,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/04,2001:195:23:39:25.3384765,2001:195:23:39:52.3677890,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,51,50,136,4,4.61,3.281,3.239,9,N,LPGS_12.8.3,FULL,23.8561014,37.51233275,,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010701_20010930_01.02,-1,34°36'43.20"S,149°47'31.20"E,33°39'05.04"S,148°59'18.24"E,33°56'59.28"S,151°02'57.48"E,35°16'11.64"S,148°30'41.76"E,35°34'27.48"S,150°36'49.68"E,-34.612,149.792,-33.6514,148.9884,-33.9498,151.0493,-35.2699,148.5116,-35.5743,150.6138,LE07_L1TP_090084_20010714_20170204_01_T1,LE70900842001195EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001195EDC00
LE07_L1TP_090084_20010628_20170205_01_T1,LE70900842001179EDC00,2001/06/28,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/05,2001:179:23:39:24.5821619,2001:179:23:39:51.6099120,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,39,38,125,4,5.012,3.74,3.337,9,N,LPGS_12.8.3,FULL,22.76367528,35.9539985,,,ETM_L1TP,ETM,DEFINITIVE,14581,16261,7291,8131,7291,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,34°36'43.20"S,149°50'14.64"E,33°38'57.48"S,149°02'04.56"E,33°56'51.72"S,151°05'44.52"E,35°16'02.28"S,148°33'25.56"E,35°34'18.12"S,150°39'33.48"E,-34.612,149.8374,-33.6493,149.0346,-33.9477,151.0957,-35.2673,148.5571,-35.5717,150.6593,LE07_L1TP_090084_20010628_20170205_01_T1,LE70900842001179EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001179EDC00
LE07_L1TP_090084_20010612_20170204_01_T2,LE70900842001163ASA00,2001/06/12,LANDSAT_7,ON,T2,1,SAM, 090, 084,2017/02/04,2001:163:23:39:40.5373125,2001:163:23:40:07.5629999,ASA - Alice Springs  Austrailia,Day,97,97,8,4,16.526,14.83,7.293,9,N,LPGS_12.8.3,FULL,23.22867197,35.19993976,NA,,ETM_L1TP,ETM,DEFINITIVE,14541,16221,7271,8111,7271,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,34°36'59.15"S,149°49'08.47"E,33°39'08.93"S,149°01'02.57"E,33°57'03.06"S,151°04'38.06"E,35°15'57.60"S,148°32'28.03"E,35°34'13.55"S,150°38'31.60"E,-34.61643,149.81902,-33.65248,149.01738,-33.95085,151.07724,-35.266,148.54112,-35.57043,150.64211,LE07_L1TP_090084_20010612_20170204_01_T2,LE70900842001163ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001163ASA00
LE07_L1TP_090084_20010527_20170205_01_T1,LE70900842001147ASA00,2001/05/27,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/05,2001:147:23:39:52.1414999,2001:147:23:40:19.1650624,ASA - Alice Springs  Austrailia,Day,18,18,175,4,4.951,3.535,3.467,9,N,LPGS_12.8.3,FULL,25.08204333,35.57155534,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16201,7291,8101,7291,8101,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,34°36'58.36"S,149°48'28.58"E,33°39'23.11"S,149°00'19.55"E,33°57'16.88"S,151°03'52.02"E,35°16'12.36"S,148°31'49.48"E,35°34'28.02"S,150°37'49.84"E,-34.61621,149.80794,-33.65642,149.00543,-33.95469,151.06445,-35.2701,148.53041,-35.57445,150.63051,LE07_L1TP_090084_20010527_20170205_01_T1,LE70900842001147ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001147ASA00
LE07_L1TP_090084_20010511_20170205_01_T1,LE70900842001131ASA00,2001/05/11,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/05,2001:131:23:40:01.0048125,2001:131:23:40:28.0259999,ASA - Alice Springs  Austrailia,Day,8,8,177,4,4.41,3.115,3.121,9,N,LPGS_12.8.3,FULL,28.06502798,37.28321178,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,34°36'58.32"S,149°48'24.77"E,33°39'07.20"S,149°00'23.40"E,33°57'00.76"S,151°03'53.75"E,35°15'56.23"S,148°31'47.57"E,35°34'11.46"S,150°37'45.66"E,-34.6162,149.80688,-33.652,149.0065,-33.95021,151.06493,-35.26562,148.52988,-35.56985,150.62935,LE07_L1TP_090084_20010511_20170205_01_T1,LE70900842001131ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001131ASA00
LE07_L1TP_090084_20010425_20170205_01_T1,LE70900842001115EDC00,2001/04/25,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/05,2001:115:23:40:08.4484004,2001:115:23:40:35.4675254,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,0,205,4,5.053,3.049,4.03,9,N,LPGS_12.8.3,FULL,31.78659361,40.49139691,,,ETM_L1TP,ETM,DEFINITIVE,14561,16201,7281,8101,7281,8101,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,34°36'43.20"S,149°47'51.00"E,33°38'56.04"S,148°59'50.28"E,33°56'50.64"S,151°03'23.76"E,35°15'59.40"S,148°31'12.72"E,35°34'15.60"S,150°37'14.16"E,-34.612,149.7975,-33.6489,148.9973,-33.9474,151.0566,-35.2665,148.5202,-35.571,150.6206,LE07_L1TP_090084_20010425_20170205_01_T1,LE70900842001115EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001115EDC00
LE07_L1TP_090084_20010409_20170205_01_T1,LE70900842001099ASA00,2001/04/09,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/05,2001:099:23:40:09.8676249,2001:099:23:40:36.8845624,ASA - Alice Springs  Austrailia,Day,90,90,18,4,4.723,2.684,3.886,9,N,LPGS_12.8.3,FULL,35.89418872,45.13713403,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010401_20010630_01.02,-1,34°36'57.28"S,149°49'54.26"E,33°39'17.24"S,149°01'44.54"E,33°57'12.46"S,151°05'21.80"E,35°16'03.86"S,148°33'10.19"E,35°34'20.82"S,150°39'15.19"E,-34.61591,149.83174,-33.65479,149.02904,-33.95346,151.08939,-35.26774,148.55283,-35.57245,150.65422,LE07_L1TP_090084_20010409_20170205_01_T1,LE70900842001099ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001099ASA00
LE07_L1GT_090084_20010324_20170206_01_T2,LE70900842001083EDC00,2001/03/24,LANDSAT_7,ON,T2,1,, 090, 084,2017/02/06,2001:083:23:40:15.2319568,2001:083:23:40:42.2464568,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,97,97,-1,-1,,,,9,N,LPGS_12.8.3,FULL,40.02760622,51.08555353,,,ETM_L1GT,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,34°36'43.20"S,149°49'18.48"E,33°39'01.44"S,149°01'09.48"E,33°56'57.12"S,151°04'45.12"E,35°16'05.16"S,148°32'33.72"E,35°34'22.80"S,150°38'37.68"E,-34.612,149.8218,-33.6504,149.0193,-33.9492,151.0792,-35.2681,148.5427,-35.573,150.6438,LE07_L1GT_090084_20010324_20170206_01_T2,LE70900842001083EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001083EDC00
LE07_L1TP_090084_20010308_20170206_01_T1,LE70900842001067ASA00,2001/03/08,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/06,2001:067:23:40:24.5607500,2001:067:23:40:51.5728124,ASA - Alice Springs  Austrailia,Day,46,45,35,4,5.223,3.941,3.428,9,N,LPGS_12.8.3,FULL,43.97344775,57.8752202,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,34°36'53.78"S,149°48'48.02"E,33°39'14.15"S,149°00'40.61"E,33°57'09.79"S,151°04'16.64"E,35°16'00.12"S,148°32'05.68"E,35°34'18.16"S,150°38'09.46"E,-34.61494,149.81334,-33.65393,149.01128,-33.95272,151.07129,-35.2667,148.53491,-35.57171,150.63596,LE07_L1TP_090084_20010308_20170206_01_T1,LE70900842001067ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001067ASA00
LE07_L1TP_090084_20010220_20170206_01_T1,LE70900842001051ASA00,2001/02/20,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/06,2001:051:23:40:28.3131875,2001:051:23:40:55.3235000,ASA - Alice Springs  Austrailia,Day,67,67,22,4,3.893,3.121,2.327,9,N,LPGS_12.8.3,FULL,47.58397541,64.93792152,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,34°36'53.10"S,149°48'38.81"E,33°39'03.85"S,149°00'35.42"E,33°57'00.22"S,151°04'10.38"E,35°15'48.60"S,148°31'59.84"E,35°34'06.67"S,150°38'02.58"E,-34.61475,149.81078,-33.65107,149.00984,-33.95006,151.06955,-35.2635,148.53329,-35.56852,150.63405,LE07_L1TP_090084_20010220_20170206_01_T1,LE70900842001051ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001051ASA00
LE07_L1TP_090084_20010204_20170207_01_T1,LE70900842001035ASA00,2001/02/04,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/07,2001:035:23:40:29.8427500,2001:035:23:40:56.8507499,ASA - Alice Springs  Austrailia,Day,95,95,26,4,4.143,2.649,3.185,9,N,LPGS_12.8.3,FULL,50.84579079,71.44433063,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,34°36'52.42"S,149°48'48.06"E,33°39'02.56"S,149°00'46.19"E,33°56'58.70"S,151°04'19.56"E,35°15'48.06"S,148°32'10.97"E,35°34'06.38"S,150°38'11.98"E,-34.61456,149.81335,-33.65071,149.01283,-33.94964,151.0721,-35.26335,148.53638,-35.56844,150.63666,LE07_L1TP_090084_20010204_20170207_01_T1,LE70900842001035ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001035ASA00
LE07_L1TP_090084_20010119_20170208_01_T1,LE70900842001019EDC00,2001/01/19,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/08,2001:019:23:40:34.7656328,2001:019:23:41:01.7716329,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,16,16,108,4,4.624,3.224,3.314,9,N,LPGS_12.8.3,FULL,53.7648961,76.49196505,,,ETM_L1TP,ETM,DEFINITIVE,14561,16221,7281,8111,7281,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,34°36'43.20"S,149°47'02.76"E,33°38'55.32"S,148°59'00.60"E,33°56'52.80"S,151°02'34.44"E,35°15'56.16"S,148°30'20.52"E,35°34'15.96"S,150°36'22.32"E,-34.612,149.7841,-33.6487,148.9835,-33.948,151.0429,-35.2656,148.5057,-35.5711,150.6062,LE07_L1TP_090084_20010119_20170208_01_T1,LE70900842001019EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001019EDC00
LE07_L1TP_090084_20010103_20170208_01_T1,LE70900842001003ASA00,2001/01/03,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/08,2001:003:23:40:27.9886249,2001:003:23:40:54.9926249,ASA - Alice Springs  Austrailia,Day,28,28,94,4,4.695,3.358,3.282,9,N,LPGS_12.8.3,FULL,56.30315882,79.13097253,NA,,ETM_L1TP,ETM,DEFINITIVE,14561,16201,7281,8101,7281,8101,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20010101_20010331_01.02,-1,34°36'49.97"S,149°49'31.30"E,33°39'01.98"S,149°01'26.62"E,33°56'59.28"S,151°05'01.75"E,35°15'44.50"S,148°32'53.09"E,35°34'03.54"S,150°38'55.79"E,-34.61388,149.82536,-33.65055,149.02406,-33.9498,151.08382,-35.26236,148.54808,-35.56765,150.64883,LE07_L1TP_090084_20010103_20170208_01_T1,LE70900842001003ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842001003ASA00
LE07_L1TP_090084_20001218_20170208_01_T1,LE70900842000353ASA00,2000/12/18,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/08,2000:353:23:40:29.4646874,2000:353:23:40:56.4672499,ASA - Alice Springs  Austrailia,Day,12,13,104,4,5.24,3.863,3.541,9,N,LPGS_12.8.3,FULL,58.1968651,78.64689383,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16221,7291,8111,7291,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20001001_20001231_01.02,-1,34°36'51.05"S,149°48'53.89"E,33°39'02.02"S,149°00'51.26"E,33°56'59.75"S,151°04'25.10"E,35°15'47.56"S,148°32'14.93"E,35°34'06.64"S,150°38'16.48"E,-34.61418,149.81497,-33.65056,149.01424,-33.94993,151.07364,-35.26321,148.53748,-35.56851,150.63791,LE07_L1TP_090084_20001218_20170208_01_T1,LE70900842000353ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842000353ASA00
LE07_L1TP_090084_20001202_20170208_01_T1,LE70900842000337EDC00,2000/12/02,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/08,2000:337:23:40:25.1118126,2000:337:23:40:52.1118126,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,4,4,125,4,4.602,3.346,3.159,9,N,LPGS_12.8.3,FULL,58.9917277,74.89484612,,,ETM_L1TP,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20001001_20001231_01.02,-1,34°36'43.20"S,149°48'51.84"E,33°38'59.28"S,149°00'50.40"E,33°56'56.76"S,151°04'24.24"E,35°15'59.04"S,148°32'09.60"E,35°34'18.12"S,150°38'11.40"E,-34.612,149.8144,-33.6498,149.014,-33.9491,151.0734,-35.2664,148.536,-35.5717,150.6365,LE07_L1TP_090084_20001202_20170208_01_T1,LE70900842000337EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842000337EDC00
LE07_L1GT_090084_20001116_20170209_01_T2,LE70900842000321ASA00,2000/11/16,LANDSAT_7,ON,T2,1,SAM, 090, 084,2017/02/09,2000:321:23:40:24.5923750,2000:321:23:40:51.5899375,ASA - Alice Springs  Austrailia,Day,87,87,-1,-1,,,,9,N,LPGS_12.8.3,FULL,58.22558637,68.71351031,NA,,ETM_L1GT,ETM,DEFINITIVE,14581,16241,7291,8121,7291,8121,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20001001_20001231_01.02,-1,34°36'49.21"S,149°49'05.16"E,33°39'07.13"S,149°00'58.79"E,33°57'05.47"S,151°04'34.00"E,35°15'51.77"S,148°32'23.03"E,35°34'11.86"S,150°38'25.98"E,-34.61367,149.8181,-33.65198,149.01633,-33.95152,151.07611,-35.26438,148.53973,-35.56996,150.64055,LE07_L1GT_090084_20001116_20170209_01_T2,LE70900842000321ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842000321ASA00
LE07_L1GT_090084_20001031_20170209_01_T2,LE70900842000305ASA00,2000/10/31,LANDSAT_7,ON,T2,1,SAM, 090, 084,2017/02/09,2000:305:23:40:26.2916249,2000:305:23:40:53.2874374,ASA - Alice Springs  Austrailia,Day,87,87,-1,-1,,,,9,N,LPGS_12.8.3,FULL,55.61967862,61.86032696,NA,,ETM_L1GT,ETM,DEFINITIVE,14561,16221,7281,8111,7281,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20001001_20001231_01.02,-1,34°36'48.92"S,149°47'42.97"E,33°39'03.38"S,148°59'38.18"E,33°57'02.23"S,151°03'14.18"E,35°15'43.85"S,148°31'02.78"E,35°34'04.19"S,150°37'06.42"E,-34.61359,149.79527,-33.65094,148.99394,-33.95062,151.05394,-35.26218,148.51744,-35.56783,150.61845,LE07_L1GT_090084_20001031_20170209_01_T2,LE70900842000305ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842000305ASA00
LE07_L1TP_090084_20001015_20170209_01_T1,LE70900842000289EDC00,2000/10/15,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/09,2000:289:23:40:11.8130546,2000:289:23:40:38.8071171,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,14,14,192,4,4.193,2.965,2.965,9,N,LPGS_12.8.3,FULL,51.39801189,55.75227645,,,ETM_L1TP,ETM,DEFINITIVE,14581,16261,7291,8131,7291,8131,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20001001_20001231_01.02,-1,34°36'43.20"S,149°49'41.52"E,33°38'56.04"S,149°01'36.48"E,33°56'54.96"S,151°05'15.00"E,35°15'55.08"S,148°32'52.08"E,35°34'15.60"S,150°38'58.92"E,-34.612,149.8282,-33.6489,149.0268,-33.9486,151.0875,-35.2653,148.5478,-35.571,150.6497,LE07_L1TP_090084_20001015_20170209_01_T1,LE70900842000289EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842000289EDC00
LE07_L1TP_090084_20000929_20170209_01_T1,LE70900842000273ASA00,2000/09/29,LANDSAT_7,ON,T1,1,SAM, 090, 084,2017/02/09,2000:273:23:40:31.0893749,2000:273:23:40:58.0821250,ASA - Alice Springs  Austrailia,Day,0,0,217,4,4.124,2.923,2.909,9,N,LPGS_12.8.3,FULL,46.16058534,50.78358862,NA,,ETM_L1TP,ETM,DEFINITIVE,14561,16201,7281,8101,7281,8101,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20000719_20000930_01.02,-1,34°37'02.82"S,149°49'42.28"E,33°39'27.36"S,149°01'31.73"E,33°57'20.34"S,151°05'07.91"E,35°16'09.84"S,148°33'03.74"E,35°34'24.71"S,150°39'07.60"E,-34.61745,149.82841,-33.6576,149.02548,-33.95565,151.08553,-35.2694,148.55104,-35.57353,150.65211,LE07_L1TP_090084_20000929_20170209_01_T1,LE70900842000273ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842000273ASA00
LE07_L1TP_090084_20000913_20170210_01_T1,LE70900842000257AGS00,2000/09/13,LANDSAT_7,ON,T1,1,, 090, 084,2017/02/10,2000:257:23:40:41.6420480,2000:257:23:41:08.6312980,AGS - Poker Flats  Alaska  USA,Day,0,0,217,4,4.209,2.791,3.15,9,N,LPGS_12.8.3,FULL,40.45930562,46.93636026,,,ETM_L1TP,ETM,DEFINITIVE,14561,16221,7281,8111,7281,8111,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20000719_20000930_01.02,-1,34°36'43.20"S,149°50'16.08"E,33°39'06.12"S,149°02'07.44"E,33°56'57.84"S,151°05'42.00"E,35°16'04.08"S,148°33'32.40"E,35°34'17.04"S,150°39'35.28"E,-34.612,149.8378,-33.6517,149.0354,-33.9494,151.095,-35.2678,148.559,-35.5714,150.6598,LE07_L1TP_090084_20000913_20170210_01_T1,LE70900842000257AGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842000257AGS00
