Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Data Type Level-1,Sensor Identifier,Ephemeris Type,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_L1TP_090084_19981205_20161220_01_T1,LT50900841998339ASA00,1998/12/05,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/20,1998:339:23:29:02.1656300,1998:339:23:29:29.2457500,ASA,DAY,57,58,84,4,4.618,3.224,3.307,N,,9,N,LPGS_12.8.2,FULL,56.71390418,78.08654862,TM_L1TP,TM,DEFINITIVE,7321,8091,7321,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19981102_19981231_01.03,34°36'56.12"S,149°51'31.93"E,33°40'41.77"S,149°05'52.37"E,33°57'52.99"S,151°03'59.83"E,35°15'19.30"S,148°37'59.63"E,35°32'49.78"S,150°38'17.77"E,-34.61559,149.85887,-33.67827,149.09788,-33.96472,151.06662,-35.25536,148.63323,-35.54716,150.63827,LT05_L1TP_090084_19981205_20161220_01_T1,LT50900841998339ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998339ASA00
LT05_L1TP_090084_19981119_20161220_01_T1,LT50900841998323ASA00,1998/11/19,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/20,1998:323:23:29:06.7547500,1998:323:23:29:33.8326900,ASA,DAY,59,60,43,4,4.716,3.019,3.623,N,,9,N,LPGS_12.8.2,FULL,56.27242216,72.53268887,TM_L1TP,TM,DEFINITIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19981102_19981231_01.03,34°36'37.15"S,149°49'57.07"E,33°40'22.84"S,149°04'17.65"E,33°57'33.98"S,151°02'24.68"E,35°15'00.36"S,148°36'25.06"E,35°32'30.77"S,150°36'42.77"E,-34.61032,149.83252,-33.67301,149.07157,-33.95944,151.04019,-35.2501,148.60696,-35.54188,150.61188,LT05_L1TP_090084_19981119_20161220_01_T1,LT50900841998323ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998323ASA00
LT05_L1TP_090084_19981103_20161222_01_T1,LT50900841998307ASA00,1998/11/03,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/22,1998:307:23:28:58.4468100,1998:307:23:29:25.5240600,ASA,DAY,12,13,180,4,4.693,3.537,3.084,N,,9,N,LPGS_12.8.2,FULL,54.04557967,65.92030407,TM_L1TP,TM,PREDICTIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19981102_19981231_01.03,34°37'12.68"S,149°51'09.90"E,33°40'58.33"S,149°05'30.23"E,33°58'09.59"S,151°03'38.05"E,35°15'35.82"S,148°37'37.31"E,35°33'06.37"S,150°37'55.88"E,-34.62019,149.85275,-33.68287,149.09173,-33.96933,151.06057,-35.25995,148.62703,-35.55177,150.63219,LT05_L1TP_090084_19981103_20161222_01_T1,LT50900841998307ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998307ASA00
LT05_L1GS_090084_19981018_20161222_01_T2,LT50900841998291ASA00,1998/10/18,LANDSAT_5,T2,1,SAM, 090, 084,2016/12/22,1998:291:23:28:53.7485000,1998:291:23:29:20.8247500,ASA,DAY,97,97,-1,-1,,,,N,,9,N,LPGS_12.8.2,FULL,50.17491551,59.71973262,TM_L1GS,TM,DEFINITIVE,7321,8071,7321,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19981001_19981101_01.03,34°36'55.30"S,149°51'22.14"E,33°40'40.94"S,149°05'42.58"E,33°57'52.16"S,151°03'50.00"E,35°15'18.47"S,148°37'49.84"E,35°32'48.95"S,150°38'07.98"E,-34.61536,149.85615,-33.67804,149.09516,-33.96449,151.06389,-35.25513,148.63051,-35.54693,150.63555,LT05_L1GS_090084_19981018_20161222_01_T2,LT50900841998291ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998291ASA00
LT05_L1TP_090084_19981002_20161222_01_T1,LT50900841998275ASA00,1998/10/02,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/22,1998:275:23:28:54.1718100,1998:275:23:29:21.2470600,ASA,DAY,44,46,97,4,3.917,2.879,2.656,N,,9,N,LPGS_12.8.2,FULL,45.11864499,54.60629175,TM_L1TP,TM,DEFINITIVE,7311,8061,7311,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19981001_19981101_01.03,34°36'41.80"S,149°49'59.38"E,33°40'27.48"S,149°04'19.92"E,33°57'38.63"S,151°02'27.06"E,35°15'05.00"S,148°36'27.29"E,35°32'35.45"S,150°36'45.11"E,-34.61161,149.83316,-33.6743,149.0722,-33.96073,151.04085,-35.25139,148.60758,-35.54318,150.61253,LT05_L1TP_090084_19981002_20161222_01_T1,LT50900841998275ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998275ASA00
LT05_L1TP_090084_19980916_20161222_01_T1,LT50900841998259ASA00,1998/09/16,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/22,1998:259:23:28:51.0713100,1998:259:23:29:18.1456900,ASA,DAY,1,1,214,4,4.021,2.868,2.818,N,,9,N,LPGS_12.8.2,FULL,39.50389487,50.53687711,TM_L1TP,TM,DEFINITIVE,7311,8061,7311,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980701_19980930_01.03,34°36'25.92"S,149°49'16.39"E,33°40'11.60"S,149°03'37.04"E,33°57'22.72"S,151°01'43.82"E,35°14'49.16"S,148°35'44.56"E,35°32'19.54"S,150°36'02.02"E,-34.6072,149.82122,-33.66989,149.06029,-33.95631,151.02884,-35.24699,148.59571,-35.53876,150.60056,LT05_L1TP_090084_19980916_20161222_01_T1,LT50900841998259ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998259ASA00
LT05_L1TP_090084_19980831_20161222_01_T1,LT50900841998243ASA00,1998/08/31,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/22,1998:243:23:28:44.2560600,1998:243:23:29:11.3291300,ASA,DAY,2,2,211,4,4.142,2.95,2.908,N,,9,N,LPGS_12.8.2,FULL,33.92887137,47.2246576,TM_L1TP,TM,DEFINITIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980701_19980930_01.03,34°36'36.72"S,149°49'06.13"E,33°40'22.40"S,149°03'26.71"E,33°57'33.55"S,151°01'33.71"E,35°14'59.93"S,148°35'34.12"E,35°32'30.34"S,150°35'51.83"E,-34.6102,149.81837,-33.67289,149.05742,-33.95932,151.02603,-35.24998,148.59281,-35.54176,150.59773,LT05_L1TP_090084_19980831_20161222_01_T1,LT50900841998243ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998243ASA00
LT05_L1GS_090084_19980815_20161223_01_T2,LT50900841998227ASA00,1998/08/15,LANDSAT_5,T2,1,SAM, 090, 084,2016/12/23,1998:227:23:28:32.7281900,1998:227:23:28:59.8004400,ASA,DAY,96,96,-1,-1,,,,N,,9,N,LPGS_12.8.2,FULL,28.9467778,44.38025717,TM_L1GS,TM,DEFINITIVE,7321,8091,7321,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980701_19980930_01.03,34°36'42.73"S,149°49'53.18"E,33°40'28.42"S,149°04'13.73"E,33°57'39.56"S,151°02'20.87"E,35°15'05.94"S,148°36'21.10"E,35°32'36.38"S,150°36'38.92"E,-34.61187,149.83144,-33.67456,149.07048,-33.96099,151.03913,-35.25165,148.60586,-35.54344,150.61081,LT05_L1GS_090084_19980815_20161223_01_T2,LT50900841998227ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998227ASA00
LT05_L1TP_090084_19980730_20161223_01_T1,LT50900841998211ASA00,1998/07/30,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/23,1998:211:23:28:25.2741900,1998:211:23:28:52.3451900,ASA,DAY,36,35,165,4,4.131,3.056,2.779,N,,9,N,LPGS_12.8.2,FULL,24.99777484,41.89937372,TM_L1TP,TM,DEFINITIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980701_19980930_01.03,34°36'33.55"S,149°49'30.90"E,33°40'19.24"S,149°03'51.48"E,33°57'30.38"S,151°01'58.44"E,35°14'56.80"S,148°35'58.96"E,35°32'27.17"S,150°36'16.56"E,-34.60932,149.82525,-33.67201,149.0643,-33.95844,151.0329,-35.24911,148.59971,-35.54088,150.6046,LT05_L1TP_090084_19980730_20161223_01_T1,LT50900841998211ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998211ASA00
LT05_L1TP_090084_19980714_20161223_01_T1,LT50900841998195ASA00,1998/07/14,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/23,1998:195:23:28:19.1635600,1998:195:23:28:46.2331300,ASA,DAY,16,16,177,4,4.907,3.822,3.077,N,,9,N,LPGS_12.8.2,FULL,22.41177346,39.80656846,TM_L1TP,TM,DEFINITIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980701_19980930_01.03,34°36'18.79"S,149°48'37.55"E,33°40'04.51"S,149°02'58.24"E,33°57'15.59"S,151°01'04.87"E,35°14'42.07"S,148°35'05.82"E,35°32'12.41"S,150°35'23.10"E,-34.60522,149.81043,-33.66792,149.04951,-33.95433,151.01802,-35.24502,148.58495,-35.53678,150.58975,LT05_L1TP_090084_19980714_20161223_01_T1,LT50900841998195ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998195ASA00
LT05_L1TP_090084_19980628_20161223_01_T1,LT50900841998179ASA00,1998/06/28,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/23,1998:179:23:28:06.7732500,1998:179:23:28:33.8418800,ASA,DAY,46,45,139,4,5.129,4.081,3.107,N,,9,N,LPGS_12.8.2,FULL,21.34670912,38.30948307,TM_L1TP,TM,DEFINITIVE,7311,8071,7311,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980401_19980630_01.03,34°36'27.00"S,149°49'04.98"E,33°40'12.68"S,149°03'25.63"E,33°57'23.80"S,151°01'32.41"E,35°14'50.24"S,148°35'33.14"E,35°32'20.62"S,150°35'50.60"E,-34.6075,149.81805,-33.67019,149.05712,-33.95661,151.02567,-35.24729,148.59254,-35.53906,150.59739,LT05_L1TP_090084_19980628_20161223_01_T1,LT50900841998179ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998179ASA00
LT05_L1TP_090084_19980612_20161224_01_T1,LT50900841998163ASA00,1998/06/12,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/24,1998:163:23:27:55.7572500,1998:163:23:28:22.8253800,ASA,DAY,96,96,77,4,5.203,3.974,3.359,N,,9,N,LPGS_12.8.2,FULL,21.81229605,37.68000501,TM_L1TP,TM,PREDICTIVE,7321,8061,7321,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980401_19980630_01.03,34°36'29.12"S,149°49'03.43"E,33°40'14.81"S,149°03'24.05"E,33°57'25.92"S,151°01'30.90"E,35°14'52.37"S,148°35'31.56"E,35°32'22.74"S,150°35'49.06"E,-34.60809,149.81762,-33.67078,149.05668,-33.9572,151.02525,-35.24788,148.5921,-35.53965,150.59696,LT05_L1TP_090084_19980612_20161224_01_T1,LT50900841998163ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998163ASA00
LT05_L1TP_090084_19980527_20161224_01_T1,LT50900841998147ASA00,1998/05/27,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/24,1998:147:23:27:42.7436900,1998:147:23:28:09.8107500,ASA,DAY,14,14,182,4,4.287,3.174,2.882,N,,9,N,LPGS_12.8.2,FULL,23.63598498,38.2143796,TM_L1TP,TM,PREDICTIVE,7311,8071,7311,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980401_19980630_01.03,34°36'24.98"S,149°49'28.60"E,33°40'10.67"S,149°03'49.25"E,33°57'21.78"S,151°01'55.99"E,35°14'48.23"S,148°35'56.80"E,35°32'18.60"S,150°36'14.22"E,-34.60694,149.82461,-33.66963,149.06368,-33.95605,151.03222,-35.24673,148.59911,-35.5385,150.60395,LT05_L1TP_090084_19980527_20161224_01_T1,LT50900841998147ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998147ASA00
LT05_L1TP_090084_19980511_20161224_01_T1,LT50900841998131ASA00,1998/05/11,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/24,1998:131:23:27:27.8778800,1998:131:23:27:54.9442500,ASA,DAY,30,29,136,4,4.663,3.435,3.153,N,,9,N,LPGS_12.8.2,FULL,26.5191671,40.13259299,TM_L1TP,TM,DEFINITIVE,7321,8081,7321,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980401_19980630_01.03,34°36'34.13"S,149°50'06.29"E,33°40'19.81"S,149°04'26.87"E,33°57'30.96"S,151°02'33.83"E,35°14'57.37"S,148°36'34.34"E,35°32'27.74"S,150°36'51.98"E,-34.60948,149.83508,-33.67217,149.07413,-33.9586,151.04273,-35.24927,148.60954,-35.54104,150.61444,LT05_L1TP_090084_19980511_20161224_01_T1,LT50900841998131ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998131ASA00
LT05_L1TP_090084_19980425_20161224_01_T1,LT50900841998115ASA00,1998/04/25,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/24,1998:115:23:27:11.8996900,1998:115:23:27:38.9650600,ASA,DAY,73,70,75,4,4.053,2.767,2.961,N,,9,N,LPGS_12.8.2,FULL,30.09450424,43.54244976,TM_L1TP,TM,DEFINITIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980401_19980630_01.03,34°36'46.12"S,149°50'51.61"E,33°40'31.80"S,149°05'12.12"E,33°57'42.95"S,151°03'19.33"E,35°15'09.32"S,148°37'19.45"E,35°32'39.77"S,150°37'37.38"E,-34.61281,149.84767,-33.6755,149.0867,-33.96193,151.05537,-35.25259,148.62207,-35.54438,150.62705,LT05_L1TP_090084_19980425_20161224_01_T1,LT50900841998115ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998115ASA00
LT05_L1GS_090084_19980409_20161228_01_T2,LT50900841998099ASA00,1998/04/09,LANDSAT_5,T2,1,SAM, 090, 084,2016/12/28,1998:099:23:27:00.0623100,1998:099:23:27:27.1254400,ASA,DAY,78,78,-1,-1,,,,N,,9,N,LPGS_12.8.2,FULL,33.99439908,48.39801417,TM_L1GS,TM,DEFINITIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980401_19980630_01.03,34°36'36.00"S,149°50'25.91"E,33°40'21.68"S,149°04'46.49"E,33°57'32.83"S,151°02'53.48"E,35°14'59.24"S,148°36'53.93"E,35°32'29.62"S,150°37'11.60"E,-34.61,149.84053,-33.67269,149.07958,-33.95912,151.04819,-35.24979,148.61498,-35.54156,150.61989,LT05_L1GS_090084_19980409_20161228_01_T2,LT50900841998099ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998099ASA00
LT05_L1GS_090084_19980324_20161226_01_T2,LT50900841998083ASA00,1998/03/24,LANDSAT_5,T2,1,SAM, 090, 084,2016/12/26,1998:083:23:26:48.1310600,1998:083:23:27:15.1910000,ASA,DAY,83,83,-1,-1,,,,N,,7,N,LPGS_12.8.2,FULL,37.89854434,54.46284142,TM_L1GS,TM,DEFINITIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980101_19980331_01.03,34°36'25.99"S,149°49'44.40"E,33°40'11.68"S,149°04'05.05"E,33°57'22.79"S,151°02'11.83"E,35°14'49.24"S,148°36'12.56"E,35°32'19.61"S,150°36'30.02"E,-34.60722,149.829,-33.66991,149.06807,-33.95633,151.03662,-35.24701,148.60349,-35.53878,150.60834,LT05_L1GS_090084_19980324_20161226_01_T2,LT50900841998083ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998083ASA00
LT05_L1TP_090084_19980308_20161225_01_T1,LT50900841998067ASA00,1998/03/08,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/25,1998:067:23:26:33.8019400,1998:067:23:27:00.8601300,ASA,DAY,10,12,137,4,4.135,2.965,2.882,N,,9,N,LPGS_12.8.2,FULL,41.58326399,61.29879916,TM_L1TP,TM,DEFINITIVE,7311,8071,7311,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980101_19980331_01.03,34°36'41.54"S,149°49'16.10"E,33°40'27.23"S,149°03'36.65"E,33°57'38.38"S,151°01'43.75"E,35°15'04.75"S,148°35'44.02"E,35°32'35.20"S,150°36'01.84"E,-34.61154,149.82114,-33.67423,149.06018,-33.96066,151.02882,-35.25132,148.59556,-35.54311,150.60051,LT05_L1TP_090084_19980308_20161225_01_T1,LT50900841998067ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998067ASA00
LT05_L1TP_090084_19980220_20161228_01_T1,LT50900841998051ASA00,1998/02/20,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/28,1998:051:23:26:18.3693800,1998:051:23:26:45.4265600,ASA,DAY,21,22,81,4,4.247,2.969,3.037,N,,9,N,LPGS_12.8.2,FULL,44.9686402,68.28055476,TM_L1TP,TM,DEFINITIVE,7311,8061,7311,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980101_19980331_01.03,34°36'37.26"S,149°48'50.83"E,33°40'22.94"S,149°03'11.41"E,33°57'34.09"S,151°01'18.44"E,35°15'00.47"S,148°35'18.82"E,35°32'30.88"S,150°35'36.53"E,-34.61035,149.81412,-33.67304,149.05317,-33.95947,151.02179,-35.25013,148.58856,-35.54191,150.59348,LT05_L1TP_090084_19980220_20161228_01_T1,LT50900841998051ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998051ASA00
LT05_L1TP_090084_19980204_20161226_01_T1,LT50900841998035ASA00,1998/02/04,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/26,1998:035:23:26:00.0646300,1998:035:23:26:27.1200600,ASA,DAY,14,14,130,4,4.589,3.27,3.22,N,,9,N,LPGS_12.8.2,FULL,48.04603849,74.63062269,TM_L1TP,TM,DEFINITIVE,7311,8071,7311,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980101_19980331_01.03,34°36'20.45"S,149°48'52.45"E,33°40'06.17"S,149°03'13.14"E,33°57'17.24"S,151°01'19.81"E,35°14'43.73"S,148°35'20.72"E,35°32'14.06"S,150°35'38.04"E,-34.60568,149.81457,-33.66838,149.05365,-33.95479,151.02217,-35.24548,148.58909,-35.53724,150.5939,LT05_L1TP_090084_19980204_20161226_01_T1,LT50900841998035ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998035ASA00
LT05_L1TP_090084_19980119_20161228_01_T1,LT50900841998019ASA00,1998/01/19,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/28,1998:019:23:25:38.9441900,1998:019:23:26:05.9968800,ASA,DAY,18,17,156,4,4.405,3.191,3.036,N,,9,N,LPGS_12.8.2,FULL,50.83668023,79.48317442,TM_L1TP,TM,DEFINITIVE,7311,8071,7311,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980101_19980331_01.03,34°36'36.36"S,149°49'12.04"E,33°40'22.04"S,149°03'32.62"E,33°57'33.19"S,151°01'39.61"E,35°14'59.60"S,148°35'40.06"E,35°32'29.98"S,150°35'57.73"E,-34.6101,149.82001,-33.67279,149.05906,-33.95922,151.02767,-35.24989,148.59446,-35.54166,150.59937,LT05_L1TP_090084_19980119_20161228_01_T1,LT50900841998019ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998019ASA00
LT05_L1TP_090084_19980103_20161228_01_T1,LT50900841998003ASA00,1998/01/03,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/28,1998:003:23:25:18.8791900,1998:003:23:25:45.9283800,ASA,DAY,53,54,131,4,4.621,3.23,3.305,N,,9,N,LPGS_12.8.2,FULL,53.26057415,82.03013137,TM_L1TP,TM,DEFINITIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19980101_19980331_01.03,34°36'43.70"S,149°49'01.42"E,33°40'29.39"S,149°03'21.92"E,33°57'40.54"S,151°01'29.10"E,35°15'06.91"S,148°35'29.29"E,35°32'37.36"S,150°35'47.18"E,-34.61214,149.81706,-33.67483,149.05609,-33.96126,151.02475,-35.25192,148.59147,-35.54371,150.59644,LT05_L1TP_090084_19980103_20161228_01_T1,LT50900841998003ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841998003ASA00
LT05_L1TP_090084_19971218_20161228_01_T1,LT50900841997352ASA00,1997/12/18,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/28,1997:352:23:24:55.7345600,1997:352:23:25:22.7844400,ASA,DAY,31,31,149,4,4.393,3.23,2.977,N,,9,N,LPGS_12.8.2,FULL,55.07470976,81.64063109,TM_L1TP,TM,PREDICTIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19971001_19971231_01.03,34°36'51.91"S,149°49'21.14"E,33°40'37.56"S,149°03'41.62"E,33°57'48.78"S,151°01'48.97"E,35°15'15.12"S,148°35'48.91"E,35°32'45.56"S,150°36'06.95"E,-34.61442,149.82254,-33.6771,149.06156,-33.96355,151.03027,-35.2542,148.59692,-35.54599,150.60193,LT05_L1TP_090084_19971218_20161228_01_T1,LT50900841997352ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997352ASA00
LT05_L1TP_090084_19971202_20161229_01_T1,LT50900841997336ASA00,1997/12/02,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/29,1997:336:23:24:32.6706900,1997:336:23:24:59.7197500,ASA,DAY,24,24,78,4,5.449,4.143,3.54,N,,9,N,LPGS_12.8.2,FULL,55.82746651,78.24265745,TM_L1TP,TM,PREDICTIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19971001_19971231_01.03,34°36'30.31"S,149°49'32.30"E,33°40'16.00"S,149°03'52.92"E,33°57'27.11"S,151°01'59.81"E,35°14'53.56"S,148°36'00.40"E,35°32'23.93"S,150°36'17.96"E,-34.60842,149.82564,-33.67111,149.0647,-33.95753,151.03328,-35.24821,148.60011,-35.53998,150.60499,LT05_L1TP_090084_19971202_20161229_01_T1,LT50900841997336ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997336ASA00
LT05_L1TP_090084_19971116_20161229_01_T1,LT50900841997320ASA00,1997/11/16,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/29,1997:320:23:24:08.1907500,1997:320:23:24:35.2391900,ASA,DAY,2,2,188,4,4.417,3.296,2.94,N,,9,N,LPGS_12.8.2,FULL,55.04272395,72.59116202,TM_L1TP,TM,PREDICTIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19971001_19971231_01.03,34°36'35.17"S,149°49'42.53"E,33°40'20.86"S,149°04'03.11"E,33°57'32.00"S,151°02'10.10"E,35°14'58.42"S,148°36'10.55"E,35°32'28.79"S,150°36'28.22"E,-34.60977,149.82848,-33.67246,149.06753,-33.95889,151.03614,-35.24956,148.60293,-35.54133,150.60784,LT05_L1TP_090084_19971116_20161229_01_T1,LT50900841997320ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997320ASA00
LT05_L1TP_090084_19971031_20161229_01_T1,LT50900841997304ASA00,1997/10/31,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/29,1997:304:23:23:46.1505600,1997:304:23:24:13.1982500,ASA,DAY,72,70,97,4,4.417,3.209,3.035,N,,9,N,LPGS_12.8.2,FULL,52.49377754,66.16859773,TM_L1TP,TM,PREDICTIVE,7301,8061,7301,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19971001_19971231_01.03,34°36'18.97"S,149°49'02.78"E,33°40'04.69"S,149°03'23.47"E,33°57'15.77"S,151°01'30.11"E,35°14'42.25"S,148°35'31.06"E,35°32'12.59"S,150°35'48.34"E,-34.60527,149.81744,-33.66797,149.05652,-33.95438,151.02503,-35.24507,148.59196,-35.53683,150.59676,LT05_L1TP_090084_19971031_20161229_01_T1,LT50900841997304ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997304ASA00
LT05_L1TP_090084_19970929_20161229_01_T1,LT50900841997272ASA00,1997/09/29,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/29,1997:272:23:22:54.3008100,1997:272:23:23:21.3463100,ASA,DAY,1,1,207,4,4.019,2.877,2.806,N,,9,N,LPGS_12.8.2,FULL,43.15398388,55.38207614,TM_L1TP,TM,PREDICTIVE,7311,8071,7311,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970701_19970930_01.03,34°36'43.34"S,149°48'39.71"E,33°40'29.03"S,149°03'00.25"E,33°57'40.18"S,151°01'07.39"E,35°15'06.55"S,148°35'07.58"E,35°32'37.00"S,150°35'25.48"E,-34.61204,149.81103,-33.67473,149.05007,-33.96116,151.01872,-35.25182,148.58544,-35.54361,150.59041,LT05_L1TP_090084_19970929_20161229_01_T1,LT50900841997272ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997272ASA00
LT05_L1TP_090084_19970913_20161229_01_T1,LT50900841997256ASA00,1997/09/13,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/29,1997:256:23:22:26.4554400,1997:256:23:22:53.5000000,ASA,DAY,13,12,203,4,3.996,2.686,2.958,N,,9,N,LPGS_12.8.2,FULL,37.49963831,51.48974874,TM_L1TP,TM,PREDICTIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970701_19970930_01.03,34°36'14.62"S,149°48'38.30"E,33°40'00.34"S,149°02'59.03"E,33°57'11.41"S,151°01'05.56"E,35°14'37.90"S,148°35'06.65"E,35°32'08.23"S,150°35'23.82"E,-34.60406,149.81064,-33.66676,149.04973,-33.95317,151.01821,-35.24386,148.58518,-35.53562,150.58995,LT05_L1TP_090084_19970913_20161229_01_T1,LT50900841997256ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997256ASA00
