Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Date L-1 Generated,WRS Path,WRS Row,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec
LT05_L1TP_090084_19981221_20161222_01_T1,LT50900841998355ASA00,1998/12/21,T1,2016/12/22, 090, 084,-34.61199,149.844,-33.67468,149.08304,-33.96111,151.05169,-35.25177,148.61842,-35.54356,150.62338
LT05_L1TP_090084_19990106_20161222_01_T1,LT50900841999006ASA00,1999/01/06,T1,2016/12/22, 090, 084,-34.61004,149.83641,-33.67273,149.07546,-33.95916,151.04407,-35.24983,148.61086,-35.5416,150.61577
LT05_L1GS_090084_19990122_20161219_01_T2,LT50900841999022ASA00,1999/01/22,T2,2016/12/19, 090, 084,-34.6152,149.83712,-33.67788,149.07613,-33.96433,151.04486,-35.25497,148.61148,-35.54677,150.61652
LT05_L1GS_090084_19990207_20161221_01_T2,LT50900841999038ASA00,1999/02/07,T2,2016/12/21, 090, 084,-34.60826,149.79941,-33.67095,149.03847,-33.95737,151.00704,-35.24805,148.57388,-35.53982,150.57876
LT05_L1GS_090084_19990223_20161220_01_T2,LT50900841999054ASA00,1999/02/23,T2,2016/12/20, 090, 084,-34.5974,149.76889,-33.66011,149.00803,-33.94649,150.97636,-35.23721,148.54354,-35.52895,150.54815
LT05_L1TP_090084_19990327_20161220_01_T1,LT50900841999086ASA00,1999/03/27,T1,2016/12/20, 090, 084,-34.6166,149.83796,-33.67928,149.07696,-33.96573,151.04572,-35.25637,148.6123,-35.54817,150.61737
LT05_L1TP_090084_19990412_20161219_01_T1,LT50900841999102ASA00,1999/04/12,T1,2016/12/19, 090, 084,-34.61062,149.8249,-33.67331,149.06395,-33.95974,151.03257,-35.2504,148.59934,-35.54218,150.60426
LT05_L1TP_090084_19990428_20161219_01_T1,LT50900841999118ASA00,1999/04/28,T1,2016/12/19, 090, 084,-34.60168,149.79855,-33.66438,149.03766,-33.95078,151.00609,-35.24148,148.57313,-35.53323,150.57784
LT05_L1TP_090084_19990514_20161217_01_T1,LT50900841999134ASA00,1999/05/14,T1,2016/12/17, 090, 084,-34.60689,149.81351,-33.66958,149.05258,-33.956,151.02112,-35.24668,148.58801,-35.53845,150.59284
LT05_L1TP_090084_19990530_20161217_01_T1,LT50900841999150ASA00,1999/05/30,T1,2016/12/17, 090, 084,-34.61531,149.86552,-33.67799,149.10453,-33.96444,151.07326,-35.25508,148.63988,-35.54688,150.64492
LT05_L1TP_090084_19990615_20161217_01_T1,LT50900841999166ASA00,1999/06/15,T1,2016/12/17, 090, 084,-34.62114,149.86363,-33.68381,149.1026,-33.97028,151.07146,-35.2609,148.6379,-35.55272,150.64308
LT05_L1TP_090084_19990701_20161217_01_T1,LT50900841999182ASA00,1999/07/01,T1,2016/12/17, 090, 084,-34.61698,149.85889,-33.67966,149.09789,-33.96611,151.06666,-35.25675,148.63323,-35.54855,150.63831
LE07_L1TP_090084_19990725_20170218_01_T1,LE70900841999206ASA00,1999/07/25,T1,2017/02/18, 090, 084,-34.61229,149.80249,-33.64988,149.0006,-33.95046,151.06026,-35.25882,148.52548,-35.56549,150.62607
LT05_L1TP_090084_19990802_20161219_01_T1,LT50900841999214ASA00,1999/08/02,T1,2016/12/19, 090, 084,-34.60477,149.78709,-33.66747,149.02618,-33.95388,150.99467,-35.24457,148.56162,-35.53633,150.56641
LE07_L1TP_090084_19990810_20170217_01_T1,LE70900841999222SGS00,1999/08/10,T1,2017/02/17, 090, 084,-34.612,149.7984,-33.6488,148.9973,-33.9496,151.0565,-35.2626,148.5199,-35.5694,150.6201
LT05_L1TP_090084_19990818_20161216_01_T1,LT50900841999230ASA00,1999/08/18,T1,2016/12/16, 090, 084,-34.5974,149.77877,-33.66011,149.01791,-33.94649,150.98624,-35.23721,148.55342,-35.52895,150.55803
LE07_L1GT_090084_19990826_20170217_01_T2,LE70900841999238ASA00,1999/08/26,T2,2017/02/17, 090, 084,-34.61238,149.79755,-33.65047,148.99544,-33.95084,151.05489,-35.25968,148.5206,-35.56614,150.62099
LT05_L1TP_090084_19990903_20161216_01_T1,LT50900841999246ASA00,1999/09/03,T1,2016/12/16, 090, 084,-34.6118,149.833,-33.67449,149.07204,-33.96092,151.04069,-35.25158,148.60742,-35.54337,150.61237
LT05_L1TP_090084_19990919_20161218_01_T1,LT50900841999262ASA00,1999/09/19,T1,2016/12/18, 090, 084,-34.62466,149.89432,-33.68733,149.13327,-33.9738,151.1022,-35.26441,148.66853,-35.55624,150.6738
LE07_L1TP_090084_19990927_20170217_01_T1,LE70900841999270ASA00,1999/09/27,T1,2017/02/17, 090, 084,-34.61278,149.78452,-33.6529,148.98315,-33.95321,151.04239,-35.26239,148.5078,-35.56853,150.60802
LE07_L1GT_090084_19991013_20170216_01_T2,LE70900841999286ASA00,1999/10/13,T2,2017/02/16, 090, 084,-34.6131,149.78119,-33.65281,148.97914,-33.95317,151.03819,-35.2618,148.50374,-35.56817,150.60374
LT05_L1TP_090084_19991021_20161217_01_T1,LT50900841999294ASA00,1999/10/21,T1,2016/12/17, 090, 084,-34.60449,149.78433,-33.66719,149.02342,-33.9536,150.99191,-35.24429,148.55887,-35.53605,150.56365
LE07_L1GT_090084_19991029_20170216_01_T2,LE70900841999302ASA00,1999/10/29,T2,2017/02/16, 090, 084,-34.61351,149.80045,-33.65234,148.99847,-33.95257,151.0578,-35.26168,148.52328,-35.56804,150.62355
LT05_L1TP_090084_19991106_20161217_01_T1,LT50900841999310ASA00,1999/11/06,T1,2016/12/17, 090, 084,-34.61166,149.83364,-33.67435,149.07268,-33.96078,151.04133,-35.25144,148.60806,-35.54323,150.61301
LE07_L1TP_090084_19991114_20170216_01_T1,LE70900841999318EDC00,1999/11/14,T1,2017/02/16, 090, 084,-34.612,149.7822,-33.6486,148.9816,-33.9492,151.0408,-35.2634,148.5039,-35.5701,150.6043
LT05_L1TP_090084_19991122_20161216_01_T1,LT50900841999326ASA00,1999/11/22,T1,2016/12/16, 090, 084,-34.6271,149.9075,-33.68977,149.14643,-33.97625,151.11542,-35.26685,148.68167,-35.55868,150.687
LE07_L1TP_090084_19991130_20170216_01_T1,LE70900841999334EDC00,1999/11/30,T1,2017/02/16, 090, 084,-34.612,149.8192,-33.6483,149.018,-33.9489,151.0777,-35.2621,148.5408,-35.5689,150.6415
LT05_L1GS_090084_19991208_20161217_01_T2,LT50900841999342ASA00,1999/12/08,T2,2016/12/17, 090, 084,-34.62645,149.89786,-33.68912,149.13679,-33.9756,151.10577,-35.2662,148.67204,-35.55803,150.67735
LE07_L1TP_090084_19991216_20170215_01_T1,LE70900841999350ASA00,1999/12/16,T1,2017/02/15, 090, 084,-34.6135,149.78059,-33.65099,148.9796,-33.95156,151.03876,-35.26062,148.50331,-35.56721,150.60341
LE07_L1TP_090084_20000101_20170215_01_T1,LE70900842000001ASA00,2000/01/01,T1,2017/02/15, 090, 084,-34.61301,149.81648,-33.65221,149.0148,-33.95251,151.0743,-35.26218,148.53856,-35.56847,150.63904
LE07_L1TP_090084_20000117_20170213_01_T1,LE70900842000017ASA00,2000/01/17,T1,2017/02/13, 090, 084,-34.61379,149.82077,-33.65438,149.01816,-33.95449,151.07742,-35.26401,148.54245,-35.57027,150.64265
LE07_L1TP_090084_20000202_20170213_01_T1,LE70900842000033EDC00,2000/02/02,T1,2017/02/13, 090, 084,-34.612,149.8105,-33.6488,149.0091,-33.949,151.0685,-35.2632,148.5324,-35.5695,150.6329
LE07_L1GT_090084_20000218_20170213_01_T2,LE70900842000049ASA00,2000/02/18,T2,2017/02/13, 090, 084,-34.61333,149.82825,-33.65281,149.02654,-33.95278,151.08598,-35.26315,148.55132,-35.56916,150.65173
LE07_L1GT_090084_20000305_20170213_01_T2,LE70900842000065ASA00,2000/03/05,T2,2017/02/13, 090, 084,-34.61376,149.83202,-33.65377,149.02994,-33.95353,151.08907,-35.26399,148.55452,-35.56989,150.65459
LE07_L1TP_090084_20000406_20170212_01_T1,LE70900842000097ASA00,2000/04/06,T1,2017/02/12, 090, 084,-34.61447,149.82407,-33.65445,149.02202,-33.95423,151.08156,-35.26435,148.54637,-35.57017,150.64688
LE07_L1TP_090084_20000422_20170212_01_T1,LE70900842000113ASA00,2000/04/22,T1,2017/02/12, 090, 084,-34.61455,149.82179,-33.65506,149.01857,-33.9548,151.07841,-35.26609,148.54396,-35.5719,150.64478
LE07_L1TP_090084_20000508_20170212_01_T1,LE70900842000129EDC00,2000/05/08,T1,2017/02/12, 090, 084,-34.612,149.8252,-33.6486,149.0237,-33.9481,151.0825,-35.2644,148.5478,-35.5699,150.6477
LE07_L1GT_090084_20000524_20170211_01_T2,LE70900842000145ASA00,2000/05/24,T2,2017/02/11, 090, 084,-34.61484,149.83426,-33.65591,149.03123,-33.95543,151.09036,-35.26632,148.55693,-35.57191,150.65703
LE07_L1GT_090084_20000609_20170211_01_T2,LE70900842000161ASA00,2000/06/09,T2,2017/02/11, 090, 084,-34.61497,149.81995,-33.65488,149.0179,-33.9544,151.07701,-35.26554,148.5424,-35.57108,150.64252
LE07_L1TP_090084_20000625_20170211_01_T1,LE70900842000177SGS00,2000/06/25,T1,2017/02/11, 090, 084,-34.612,149.807,-33.6519,149.0043,-33.9514,151.0633,-35.2676,148.5285,-35.5732,150.6287
LE07_L1TP_090084_20000711_20170210_01_T1,LE70900842000193EDC00,2000/07/11,T1,2017/02/10, 090, 084,-34.612,149.8204,-33.6526,149.018,-33.9522,151.0776,-35.2675,148.5414,-35.5731,150.6422
LE07_L1TP_090084_20000727_20170210_01_T1,LE70900842000209ASA00,2000/07/27,T1,2017/02/10, 090, 084,-34.61643,149.8555,-33.65627,149.05331,-33.95475,151.11372,-35.26752,148.57822,-35.572,150.67969
LE07_L1GT_090084_20000812_20170210_01_T2,LE70900842000225ASA00,2000/08/12,T2,2017/02/10, 090, 084,-34.61685,149.83359,-33.65523,149.03172,-33.9536,151.09169,-35.26595,148.55672,-35.57034,150.65768
LE07_L1TP_090084_20000828_20170210_01_T1,LE70900842000241EDC00,2000/08/28,T1,2017/02/10, 090, 084,-34.612,149.818,-33.649,149.0162,-33.9467,151.0759,-35.2643,148.5401,-35.568,150.6409
LE07_L1TP_090084_20000913_20170210_01_T1,LE70900842000257AGS00,2000/09/13,T1,2017/02/10, 090, 084,-34.612,149.8378,-33.6517,149.0354,-33.9494,151.095,-35.2678,148.559,-35.5714,150.6598
LE07_L1TP_090084_20000929_20170209_01_T1,LE70900842000273ASA00,2000/09/29,T1,2017/02/09, 090, 084,-34.61745,149.82841,-33.6576,149.02548,-33.95565,151.08553,-35.2694,148.55104,-35.57353,150.65211
LE07_L1TP_090084_20001015_20170209_01_T1,LE70900842000289EDC00,2000/10/15,T1,2017/02/09, 090, 084,-34.612,149.8282,-33.6489,149.0268,-33.9486,151.0875,-35.2653,148.5478,-35.571,150.6497
LE07_L1GT_090084_20001031_20170209_01_T2,LE70900842000305ASA00,2000/10/31,T2,2017/02/09, 090, 084,-34.61359,149.79527,-33.65094,148.99394,-33.95062,151.05394,-35.26218,148.51744,-35.56783,150.61845
LE07_L1GT_090084_20001116_20170209_01_T2,LE70900842000321ASA00,2000/11/16,T2,2017/02/09, 090, 084,-34.61367,149.8181,-33.65198,149.01633,-33.95152,151.07611,-35.26438,148.53973,-35.56996,150.64055
LE07_L1TP_090084_20001202_20170208_01_T1,LE70900842000337EDC00,2000/12/02,T1,2017/02/08, 090, 084,-34.612,149.8144,-33.6498,149.014,-33.9491,151.0734,-35.2664,148.536,-35.5717,150.6365
LE07_L1TP_090084_20001218_20170208_01_T1,LE70900842000353ASA00,2000/12/18,T1,2017/02/08, 090, 084,-34.61418,149.81497,-33.65056,149.01424,-33.94993,151.07364,-35.26321,148.53748,-35.56851,150.63791
LE07_L1TP_090084_20010103_20170208_01_T1,LE70900842001003ASA00,2001/01/03,T1,2017/02/08, 090, 084,-34.61388,149.82536,-33.65055,149.02406,-33.9498,151.08382,-35.26236,148.54808,-35.56765,150.64883
LE07_L1TP_090084_20010119_20170208_01_T1,LE70900842001019EDC00,2001/01/19,T1,2017/02/08, 090, 084,-34.612,149.7841,-33.6487,148.9835,-33.948,151.0429,-35.2656,148.5057,-35.5711,150.6062
LE07_L1TP_090084_20010204_20170207_01_T1,LE70900842001035ASA00,2001/02/04,T1,2017/02/07, 090, 084,-34.61456,149.81335,-33.65071,149.01283,-33.94964,151.0721,-35.26335,148.53638,-35.56844,150.63666
LE07_L1TP_090084_20010220_20170206_01_T1,LE70900842001051ASA00,2001/02/20,T1,2017/02/06, 090, 084,-34.61475,149.81078,-33.65107,149.00984,-33.95006,151.06955,-35.2635,148.53329,-35.56852,150.63405
LE07_L1TP_090084_20010308_20170206_01_T1,LE70900842001067ASA00,2001/03/08,T1,2017/02/06, 090, 084,-34.61494,149.81334,-33.65393,149.01128,-33.95272,151.07129,-35.2667,148.53491,-35.57171,150.63596
LE07_L1GT_090084_20010324_20170206_01_T2,LE70900842001083EDC00,2001/03/24,T2,2017/02/06, 090, 084,-34.612,149.8218,-33.6504,149.0193,-33.9492,151.0792,-35.2681,148.5427,-35.573,150.6438
LE07_L1TP_090084_20010409_20170205_01_T1,LE70900842001099ASA00,2001/04/09,T1,2017/02/05, 090, 084,-34.61591,149.83174,-33.65479,149.02904,-33.95346,151.08939,-35.26774,148.55283,-35.57245,150.65422
LE07_L1TP_090084_20010425_20170205_01_T1,LE70900842001115EDC00,2001/04/25,T1,2017/02/05, 090, 084,-34.612,149.7975,-33.6489,148.9973,-33.9474,151.0566,-35.2665,148.5202,-35.571,150.6206
LE07_L1TP_090084_20010511_20170205_01_T1,LE70900842001131ASA00,2001/05/11,T1,2017/02/05, 090, 084,-34.6162,149.80688,-33.652,149.0065,-33.95021,151.06493,-35.26562,148.52988,-35.56985,150.62935
LE07_L1TP_090084_20010527_20170205_01_T1,LE70900842001147ASA00,2001/05/27,T1,2017/02/05, 090, 084,-34.61621,149.80794,-33.65642,149.00543,-33.95469,151.06445,-35.2701,148.53041,-35.57445,150.63051
LE07_L1TP_090084_20010612_20170204_01_T2,LE70900842001163ASA00,2001/06/12,T2,2017/02/04, 090, 084,-34.61643,149.81902,-33.65248,149.01738,-33.95085,151.07724,-35.266,148.54112,-35.57043,150.64211
LE07_L1TP_090084_20010628_20170205_01_T1,LE70900842001179EDC00,2001/06/28,T1,2017/02/05, 090, 084,-34.612,149.8374,-33.6493,149.0346,-33.9477,151.0957,-35.2673,148.5571,-35.5717,150.6593
LE07_L1TP_090084_20010714_20170204_01_T1,LE70900842001195EDC00,2001/07/14,T1,2017/02/04, 090, 084,-34.612,149.792,-33.6514,148.9884,-33.9498,151.0493,-35.2699,148.5116,-35.5743,150.6138
LE07_L1TP_090084_20010730_20170204_01_T1,LE70900842001211EDC00,2001/07/30,T1,2017/02/04, 090, 084,-34.612,149.7946,-33.6486,148.9923,-33.9468,151.0524,-35.2669,148.5156,-35.5711,150.6169
LE07_L1TP_090084_20010815_20170204_01_T1,LE70900842001227ASA00,2001/08/15,T1,2017/02/04, 090, 084,-34.61682,149.84206,-33.65565,149.03984,-33.95377,151.09946,-35.27011,148.56422,-35.57436,150.66492
LE07_L1GT_090084_20010831_20170203_01_T2,LE70900842001243ASA00,2001/08/31,T2,2017/02/03, 090, 084,-34.61683,149.83174,-33.65586,149.03117,-33.95384,151.08995,-35.27007,148.55431,-35.5741,150.65414
LE07_L1TP_090084_20010916_20170203_01_T1,LE70900842001259EDC00,2001/09/16,T1,2017/02/03, 090, 084,-34.612,149.8137,-33.6495,149.0119,-33.9473,151.0707,-35.2688,148.5353,-35.5728,150.6353
LE07_L1TP_090084_20011002_20170203_01_T1,LE70900842001275EDC00,2001/10/02,T1,2017/02/03, 090, 084,-34.612,149.8097,-33.6507,149.0076,-33.9487,151.0675,-35.2697,148.5303,-35.5737,150.6315
LE07_L1TP_090084_20011018_20170202_01_T1,LE70900842001291EDC01,2001/10/18,T1,2017/02/02, 090, 084,-34.612,149.7604,-33.6487,148.9588,-33.9488,151.0195,-35.2662,148.4797,-35.5724,150.5816
LE07_L1TP_090084_20011103_20170202_01_T1,LE70900842001307EDC00,2001/11/03,T1,2017/02/02, 090, 084,-34.612,149.7747,-33.6507,148.9732,-33.9506,151.0328,-35.2696,148.4941,-35.5756,150.5949
LE07_L1TP_090084_20011119_20170202_01_T1,LE70900842001323ASA00,2001/11/19,T1,2017/02/02, 090, 084,-34.61287,149.78749,-33.64944,148.98691,-33.94904,151.04604,-35.2641,148.51044,-35.56958,150.61067
LE07_L1GT_090084_20011205_20170202_01_T2,LE70900842001339ASA00,2001/12/05,T2,2017/02/02, 090, 084,-34.61238,149.82062,-33.649,149.01987,-33.94857,151.07962,-35.26379,148.54222,-35.56931,150.64308
LE07_L1TP_090084_20011221_20170201_01_T1,LE70900842001355EDC00,2001/12/21,T1,2017/02/01, 090, 084,-34.612,149.7714,-33.6486,148.9707,-33.9485,151.0299,-35.2679,148.4913,-35.5737,150.5917
LE07_L1TP_090084_20020106_20170201_01_T1,LE70900842002006ASA00,2002/01/06,T1,2017/02/01, 090, 084,-34.61333,149.80942,-33.64995,149.0085,-33.94933,151.0683,-35.26523,148.53081,-35.5707,150.6317
LE07_L1TP_090084_20020122_20170201_01_T1,LE70900842002022ASA00,2002/01/22,T1,2017/02/01, 090, 084,-34.61357,149.78899,-33.64994,148.98798,-33.94917,151.04753,-35.26479,148.51088,-35.57015,150.6115
LE07_L1TP_090084_20020207_20170201_01_T1,LE70900842002038EDC00,2002/02/07,T1,2017/02/01, 090, 084,-34.612,149.7678,-33.6506,148.966,-33.9503,151.0257,-35.2695,148.4872,-35.5754,150.5879
LE07_L1TP_090084_20020223_20170131_01_T1,LE70900842002054ASA00,2002/02/23,T1,2017/01/31, 090, 084,-34.61412,149.79626,-33.64963,148.99576,-33.94868,151.0553,-35.26476,148.51878,-35.5699,150.6194
LE07_L1TP_090084_20020311_20170131_01_T1,LE70900842002070EDC00,2002/03/11,T1,2017/01/31, 090, 084,-34.612,149.7726,-33.6466,148.9726,-33.9459,151.0315,-35.2664,148.4932,-35.5717,150.5933
LE07_L1GT_090084_20020327_20170131_01_T2,LE70900842002086ASA00,2002/03/27,T2,2017/01/31, 090, 084,-34.61483,149.82025,-33.65202,149.01915,-33.95076,151.07829,-35.26754,148.54185,-35.5724,150.64209
LE07_L1TP_090084_20020412_20170131_01_T1,LE70900842002102EDC00,2002/04/12,T1,2017/01/31, 090, 084,-34.612,149.7886,-33.6487,148.9875,-33.9476,151.0465,-35.2691,148.5093,-35.5742,150.6095
LE07_L1TP_090084_20020428_20170130_01_T1,LE70900842002118ASA00,2002/04/28,T1,2017/01/30, 090, 084,-34.61557,149.79546,-33.65028,148.99464,-33.94893,151.05423,-35.26691,148.51707,-35.57162,150.61781
LE07_L1TP_090084_20020514_20170130_01_T1,LE70900842002134ASA00,2002/05/14,T1,2017/01/30, 090, 084,-34.61582,149.80717,-33.65218,149.00554,-33.9508,151.06529,-35.26797,148.52863,-35.57264,150.62952
LE07_L1TP_090084_20020530_20170129_01_T1,LE70900842002150EDC00,2002/05/30,T1,2017/01/29, 090, 084,-34.612,149.7939,-33.6486,148.9919,-33.9471,151.0517,-35.2648,148.5152,-35.5694,150.6162
LE07_L1TP_090084_20020615_20170130_01_T1,LE70900842002166EDC00,2002/06/15,T1,2017/01/30, 090, 084,-34.612,149.7975,-33.6471,148.9964,-33.9455,151.0562,-35.2631,148.5204,-35.5674,150.6214
LE07_L1TP_090084_20020701_20170129_01_T1,LE70900842002182EDC01,2002/07/01,T1,2017/01/29, 090, 084,-34.612,149.7931,-33.6505,148.9918,-33.9488,151.0517,-35.2664,148.5152,-35.5708,150.6163
LE07_L1TP_090084_20020717_20170129_01_T1,LE70900842002198EDC00,2002/07/17,T1,2017/01/29, 090, 084,-34.612,149.7951,-33.6475,148.993,-33.9457,151.0527,-35.2641,148.5173,-35.5682,150.6182
LE07_L1TP_090084_20020802_20170130_01_T1,LE70900842002214ASA00,2002/08/02,T1,2017/01/30, 090, 084,-34.616,149.8167,-33.65205,149.01607,-33.95042,151.07587,-35.26839,148.53842,-35.57273,150.63939
LE07_L1TP_090084_20020818_20170128_01_T1,LE70900842002230ASA00,2002/08/18,T1,2017/01/28, 090, 084,-34.61635,149.80223,-33.65292,149.00064,-33.95116,151.06032,-35.26975,148.52307,-35.57402,150.62393
LE07_L1TP_090084_20020903_20170128_01_T1,LE70900842002246EDC00,2002/09/03,T1,2017/01/28, 090, 084,-34.612,149.7838,-33.649,148.9822,-33.9471,151.0419,-35.2654,148.5064,-35.5695,150.6072
LE07_L1TP_090084_20020919_20170128_01_T1,LE70900842002262EDC00,2002/09/19,T1,2017/01/28, 090, 084,-34.612,149.7991,-33.6503,148.9975,-33.9484,151.0573,-35.2671,148.5204,-35.5714,150.6214
LE07_L1TP_090084_20021005_20170128_01_T1,LE70900842002278ASA00,2002/10/05,T1,2017/01/28, 090, 084,-34.61678,149.79994,-33.65335,148.99829,-33.95149,151.05789,-35.27269,148.51956,-35.57676,150.62042
LE07_L1TP_090084_20021021_20170127_01_T1,LE70900842002294EDC00,2002/10/21,T1,2017/01/27, 090, 084,-34.612,149.7449,-33.6476,148.9443,-33.9475,151.0039,-35.2644,148.4664,-35.5702,150.5671
LE07_L1TP_090084_20021106_20170128_01_T1,LE70900842002310EDC00,2002/11/06,T1,2017/01/28, 090, 084,-34.612,149.7654,-33.6483,148.9657,-33.9479,151.0244,-35.2653,148.4864,-35.5711,150.5862
LE07_L1TP_090084_20021122_20170128_01_T1,LE70900842002326ASA00,2002/11/22,T1,2017/01/28, 090, 084,-34.61267,149.77748,-33.64963,148.97656,-33.94919,151.03514,-35.26691,148.49797,-35.57254,150.59767
LE07_L1TP_090084_20021208_20170128_01_T1,LE70900842002342EDC00,2002/12/08,T1,2017/01/28, 090, 084,-34.612,149.7467,-33.6455,148.9476,-33.9452,151.0058,-35.2634,148.4682,-35.5691,150.5676
LE07_L1TP_090084_20030109_20170127_01_T1,LE70900842003009ASA00,2003/01/09,T1,2017/01/27, 090, 084,-34.61316,149.82811,-33.64865,149.02667,-33.94828,151.08751,-35.26638,148.54822,-35.57217,150.65025
LE07_L1TP_090084_20030125_20170126_01_T1,LE70900842003025ASN00,2003/01/25,T1,2017/01/26, 090, 084,-34.612,149.7717,-33.645,148.9709,-33.945,151.0319,-35.262,148.4926,-35.5682,150.5947
LE07_L1TP_090084_20030210_20170126_01_T1,LE70900842003041ASA00,2003/02/10,T1,2017/01/26, 090, 084,-34.61371,149.79662,-33.64893,148.99617,-33.94843,151.05676,-35.26649,148.51688,-35.57196,150.61864
LE07_L1TP_090084_20030226_20170127_01_T1,LE70900842003057EDC00,2003/02/26,T1,2017/01/27, 090, 084,-34.612,149.7714,-33.6463,148.9719,-33.9458,151.0312,-35.2641,148.4925,-35.5697,150.5929
LE07_L1TP_090084_20030314_20170126_01_T1,LE70900842003073ASN00,2003/03/14,T1,2017/01/26, 090, 084,-34.6249,149.7659,-33.6594,148.9661,-33.9586,151.0243,-35.2779,148.4875,-35.5831,150.5869
LE07_L1TP_090084_20030330_20170126_01_T1,LE70900842003089ASN00,2003/03/30,T1,2017/01/26, 090, 084,-34.6284,149.7815,-33.6643,148.9808,-33.9633,151.0395,-35.2831,148.5026,-35.5882,150.6024
LE07_L1TP_090084_20030415_20170125_01_T1,LE70900842003105ASN00,2003/04/15,T1,2017/01/25, 090, 084,-34.631,149.773,-33.6649,148.9729,-33.9636,151.0322,-35.2829,148.4945,-35.5879,150.5951
LE07_L1TP_090084_20030501_20170125_01_T1,LE70900842003121ASA00,2003/05/01,T1,2017/01/25, 090, 084,-34.61482,149.80652,-33.64939,149.00586,-33.94828,151.06631,-35.26811,148.52806,-35.57301,150.62981
LE07_L1GT_090084_20030517_20170125_01_T2,LE70900842003137ASA00,2003/05/17,T2,2017/01/25, 090, 084,-34.61539,149.82094,-33.6489,149.01964,-33.94773,151.08083,-35.2675,148.54129,-35.57246,150.64372
LT05_L1TP_090084_20030712_20161205_01_T1,LT50900842003193ASA01,2003/07/12,T1,2016/12/05, 090, 084,-34.60171,149.77795,-33.66441,149.01706,-33.95081,150.98549,-35.24151,148.55253,-35.53326,150.55724
LE07_L1TP_090084_20030720_20170124_01_T1,LE70900842003201ASA00,2003/07/20,T1,2017/01/24, 090, 084,-34.61554,149.81316,-33.65167,149.01295,-33.95001,151.07123,-35.27148,148.53416,-35.57594,150.63364
LT05_L1TP_090084_20030728_20161205_01_T1,LT50900842003209ASA01,2003/07/28,T1,2016/12/05, 090, 084,-34.59863,149.78009,-33.66134,149.01922,-33.94773,150.98758,-35.23844,148.55472,-35.53018,150.55936
LE07_L1TP_090084_20030805_20170124_01_T1,LE70900842003217EDC02,2003/08/05,T1,2017/01/24, 090, 084,-34.6143,149.8066,-33.6507,149.0055,-33.9485,151.0645,-35.2699,148.5277,-35.5737,150.628
LT05_L1TP_090084_20030813_20161205_01_T1,LT50900842003225ASA01,2003/08/13,T1,2016/12/05, 090, 084,-34.60342,149.78452,-33.66612,149.02362,-33.95252,150.99208,-35.24322,148.55907,-35.53498,150.56383
LE07_L1TP_090084_20030821_20170125_01_T1,LE70900842003233ASA00,2003/08/21,T1,2017/01/25, 090, 084,-34.61592,149.81305,-33.65189,149.01154,-33.95044,151.07164,-35.27149,148.5332,-35.57615,150.6346
LT05_L1TP_090084_20030829_20161204_01_T1,LT50900842003241ASA01,2003/08/29,T1,2016/12/04, 090, 084,-34.60286,149.78228,-33.66556,149.02138,-33.95196,150.98983,-35.24266,148.55684,-35.53441,150.56158
LT05_L1TP_090084_20030914_20161204_01_T1,LT50900842003257ASA01,2003/09/14,T1,2016/12/04, 090, 084,-34.60616,149.77837,-33.66885,149.01745,-33.95527,150.98597,-35.24595,148.55288,-35.53772,150.5577
LE07_L1TP_090084_20030922_20170124_01_T1,LE70900842003265ASN01,2003/09/22,T1,2017/01/24, 090, 084,-34.6011,149.7772,-33.6369,148.976,-33.935,151.0371,-35.2556,148.4976,-35.5599,150.5998
LT05_L1GS_090084_20030930_20161204_01_T2,LT50900842003273ASA01,2003/09/30,T2,2016/12/04, 090, 084,-34.60165,149.79117,-33.66435,149.03028,-33.95075,150.9987,-35.24145,148.56575,-35.5332,150.57046
LT05_L1TP_090084_20031016_20161203_01_T1,LT50900842003289ASA01,2003/10/16,T1,2016/12/03, 090, 084,-34.6007,149.78855,-33.6634,149.02767,-33.9498,150.99607,-35.24051,148.56315,-35.53225,150.56784
LE07_L1TP_090084_20031024_20170123_01_T1,LE70900842003297ASA00,2003/10/24,T1,2017/01/23, 090, 084,-34.61209,149.76654,-33.64697,148.96629,-33.94667,151.02522,-35.26685,148.48685,-35.57271,150.58694
LT05_L1TP_090084_20031101_20161204_01_T1,LT50900842003305ASA01,2003/11/01,T1,2016/12/04, 090, 084,-34.60581,149.81244,-33.66851,149.05152,-33.95492,151.02004,-35.24561,148.58695,-35.53737,150.59177
LE07_L1TP_090084_20031109_20170123_01_T1,LE70900842003313ASN01,2003/11/09,T1,2017/01/23, 090, 084,-34.5925,149.7291,-33.6254,148.9301,-33.9251,150.9882,-35.245,148.4512,-35.5509,150.5505
LT05_L1TP_090084_20031117_20161204_01_T1,LT50900842003321ASA03,2003/11/17,T1,2016/12/04, 090, 084,-34.6029,149.77599,-33.6656,149.01509,-33.952,150.98354,-35.2427,148.55055,-35.53445,150.55529
